scaffold258,42829,15596,49431,1000,431,1000,836,339,1000
scaffold248,78839,24687,87713,871,332,1000,1000,278,1000
scaffold260,82087,22925,88560,1000,268,1000,1000,412,1000
scaffold269,1733,468,1733,1000,262,1000,1000,281,1000
scaffold270,2191,781,2191,1000,358,1000,1000,349,1000
scaffold271,12167,3143,12338,1000,261,1000,1000,322,1000
scaffold272,510,176,510,510,176,510,510,176,510
scaffold252,73905,23798,82282,1000,351,1000,1000,269,1000
scaffold274,632,281,632,632,281,632,632,281,632
scaffold267,333035,107330,349258,1000,289,1000,1000,298,1000
scaffold155,1933490,656122,1964890,1000,470,1000,962,235,1000
scaffold277,7401,3178,7401,1000,340,1000,1000,442,1000
scaffold278,22442,8283,23337,1000,298,1000,1000,349,1000
scaffold279,329,57,329,329,57,329,329,57,329
scaffold280,1613,456,1613,1000,289,1000,1000,294,1000
scaffold281,3677,1186,4583,955,289,1000,1000,414,1000
scaffold282,354,91,354,354,91,354,354,91,354
scaffold283,877,289,877,877,289,877,877,289,877
scaffold255,396101,138624,401149,1000,320,1000,1000,220,1000
scaffold273,43921,15195,47387,773,300,1000,1000,364,1000
scaffold286,1569,397,1569,1000,247,1000,1000,258,1000
scaffold228,492868,157267,526254,1000,260,1000,1000,194,1000
scaffold276,77146,23104,82199,1000,338,1000,1000,282,1000
scaffold285,117680,40246,120737,1000,215,1000,517,213,1000
scaffold268,104167,29603,114422,1000,265,1000,848,208,1000
scaffold243,517097,170229,522406,1000,269,1000,1000,216,1000
scaffold219,877282,321674,893599,1000,302,1000,873,254,1000
scaffold293,2619,1240,2727,892,396,1000,1000,487,1000
scaffold226,1353575,491908,1367191,1000,260,1000,1000,273,1000
scaffold294,3542,1135,3542,1000,316,1000,1000,319,1000
scaffold295,9391,3069,9663,728,151,1000,1000,307,1000
scaffold292,42444,13673,52109,1000,245,1000,1000,266,1000
scaffold232,1148257,413854,1159963,1000,328,1000,1000,265,1000
scaffold296,7590,2667,7590,1000,366,1000,1000,343,1000
scaffold298,14227,6027,14839,1000,271,1000,789,375,1000
scaffold300,12235,3331,12726,1000,269,1000,1000,280,1000
scaffold302,5723,1629,5723,1000,274,1000,1000,265,1000
scaffold303,859,187,859,859,187,859,859,187,859
scaffold297,33125,11674,34724,1000,276,1000,1000,327,1000
scaffold301,27566,13635,28240,1000,478,1000,1000,452,1000
scaffold306,641,185,754,641,185,754,641,185,754
scaffold307,4219,1085,4219,1000,265,1000,1000,234,1000
scaffold305,9113,3173,9113,1000,395,1000,1000,264,1000
scaffold304,51659,18487,54564,1000,473,1000,813,191,1000
scaffold310,1984,517,1984,1000,271,1000,1000,248,1000
scaffold311,1361,273,1361,1000,194,1000,1000,202,1000
scaffold312,1146,543,1250,896,485,1000,920,417,1000
scaffold222,245526,82396,248011,1000,394,1000,984,272,1000
scaffold290,17925,4856,19314,1000,338,1000,1000,335,1000
scaffold289,68792,24489,72528,1000,238,1000,1000,379,1000
scaffold315,23609,9896,27965,1000,385,1000,1000,612,1000
scaffold314,26830,11652,31440,1000,435,1000,1000,348,1000
scaffold318,1026,371,1026,1000,361,1000,1000,361,1000
scaffold317,3528,1059,3528,1000,332,1000,1000,274,1000
scaffold319,1563,509,1563,1000,308,1000,1000,340,1000
scaffold287,148837,47587,163003,1000,224,1000,1000,335,1000
scaffold266,255927,92857,281826,1000,258,1000,1000,471,1000
scaffold291,499857,208323,503562,1000,441,1000,1000,290,1000
scaffold324,3218,891,3218,1000,319,1000,1000,304,1000
scaffold325,619,207,619,619,207,619,619,207,619
scaffold309,407120,139866,417058,1000,322,1000,1000,281,1000
scaffold326,11028,4082,13129,1000,570,1000,1000,232,1000
scaffold320,46772,16169,51081,1000,483,1000,1000,305,1000
scaffold322,295027,105352,298081,1000,359,1000,1000,257,1000
scaffold327,33804,9432,34345,1000,257,1000,1000,237,1000
scaffold331,78860,26578,79373,783,223,1000,1000,268,1000
scaffold284,389451,136907,404019,955,380,1000,1000,346,1000
scaffold333,940,295,940,940,295,940,940,295,940
scaffold288,117486,35506,127382,1000,279,1000,1000,227,1000
scaffold335,671,139,671,671,139,671,671,139,671
scaffold334,5098,1538,5124,1000,234,1000,1000,200,1000
scaffold336,10179,4293,10871,1000,473,1000,1000,345,1000
scaffold338,585,158,691,585,158,691,585,158,691
scaffold337,14653,5813,15664,913,250,1000,1000,560,1000
scaffold340,3019,932,3019,1000,224,1000,1000,316,1000
scaffold341,480,170,714,480,170,714,480,170,714
scaffold313,25366,6868,25556,1000,285,1000,1000,266,1000
scaffold343,345,73,345,345,73,345,345,73,345
scaffold342,2958,796,2958,1000,245,1000,1000,310,1000
scaffold345,925,323,925,925,323,925,925,323,925
scaffold263,1027834,365323,1047506,1000,314,1000,1000,281,1000
scaffold347,13934,4830,15086,1000,236,1000,288,144,1000
scaffold332,705410,272132,718287,1000,279,1000,1000,279,1000
scaffold329,180110,56863,206645,987,258,1000,1000,350,1000
scaffold350,2143,548,2382,880,235,1000,881,222,1000
scaffold299,209704,65475,222189,856,232,1000,1000,330,1000
scaffold344,181749,63351,184570,1000,387,1000,1000,269,1000
scaffold339,272802,89933,280157,911,252,1000,1000,304,1000
scaffold352,30169,11536,31848,1000,293,1000,1000,365,1000
scaffold353,8123,1941,8203,1000,304,1000,1000,192,1000
scaffold354,31906,8511,32335,1000,239,1000,749,210,1000
scaffold355,8591,3707,9066,546,214,1000,1000,433,1000
scaffold358,506,140,574,506,140,574,506,140,574
scaffold359,2886,824,2886,1000,265,1000,1000,262,1000
scaffold264,930793,315122,953483,1000,336,1000,1000,317,1000
scaffold244,1582334,575440,1609630,1000,280,1000,1000,305,1000
scaffold356,75300,27398,79501,1000,283,1000,1000,359,1000
scaffold323,229096,80755,239428,1000,253,1000,1000,461,1000
scaffold349,369905,125695,385559,1000,259,1000,1000,254,1000
scaffold363,54792,18345,60421,1000,307,1000,1000,323,1000
scaffold362,65397,23918,71663,1000,303,1000,1000,321,1000
scaffold365,21808,6049,21881,1000,288,1000,1000,307,1000
scaffold367,28067,8946,28948,1000,315,1000,1000,326,1000
scaffold369,598,364,598,598,364,598,598,364,598
scaffold368,10877,3464,11266,1000,272,1000,979,194,1000
scaffold364,66075,24787,72444,1000,431,1000,592,127,1000
scaffold357,94578,32364,99667,1000,314,1000,1000,286,1000
scaffold328,134199,43324,146289,1000,260,1000,972,261,1000
scaffold371,264541,73243,275652,1000,339,1000,1000,384,1000
scaffold361,254183,77755,260068,1000,249,1000,1000,404,1000
scaffold370,40755,11652,43598,1000,341,1000,1000,549,1000
scaffold346,724675,244011,742295,871,218,1000,620,176,1000
scaffold366,119694,39756,132534,1000,345,1000,1000,359,1000
scaffold378,12465,5373,15689,1000,362,1000,1000,543,1000
scaffold376,19256,5583,20524,1000,326,1000,1000,293,1000
scaffold381,1473,549,1473,1000,392,1000,1000,383,1000
scaffold382,15170,4445,16896,789,176,1000,871,277,1000
scaffold375,88997,33139,97009,1000,403,1000,1000,321,1000
scaffold384,668,265,847,668,265,847,668,265,847
scaffold379,78477,24881,83754,1000,215,1000,656,199,1000
scaffold385,507,147,507,507,147,507,507,147,507
scaffold348,420189,133793,441018,1000,401,1000,1000,273,1000
scaffold387,891,273,891,891,273,891,891,273,891
scaffold388,392,111,392,392,111,392,392,111,392
scaffold389,89347,26836,92452,823,212,1000,1000,237,1000
scaffold391,1451,414,1451,1000,298,1000,1000,291,1000
scaffold392,2489,886,2489,1000,303,1000,1000,500,1000
scaffold393,17564,5342,17924,867,289,1000,1000,368,1000
scaffold394,1024,273,1024,1000,273,1000,1000,268,1000
scaffold390,25965,7064,35550,1000,191,1000,1000,323,1000
scaffold395,8539,2579,8585,1000,306,1000,954,244,1000
scaffold397,561,312,561,561,312,561,561,312,561
scaffold275,477573,158236,526666,1000,225,1000,1000,465,1000
scaffold399,1052,438,1052,1000,413,1000,1000,429,1000
scaffold398,39101,9476,40396,1000,212,1000,1000,287,1000
scaffold401,2227,587,2227,1000,280,1000,1000,239,1000
scaffold330,419546,155762,452572,1000,248,1000,1000,298,1000
scaffold403,9690,3120,9690,1000,380,1000,1000,345,1000
scaffold404,2787,929,2805,1000,266,1000,982,337,1000
scaffold400,34226,11878,34928,1000,248,1000,1000,504,1000
scaffold374,360148,130741,370434,1000,384,1000,1000,290,1000
scaffold406,3376,1580,3974,961,582,1000,1000,264,1000
scaffold386,81871,25387,87770,802,240,1000,1000,312,1000
scaffold396,304030,105093,309600,715,174,1000,1000,408,1000
scaffold410,3510,924,3510,1000,302,1000,1000,217,1000
scaffold411,1336,404,1336,1000,284,1000,1000,292,1000
scaffold412,361,114,361,361,114,361,361,114,361
scaffold373,645104,211773,659611,1000,399,1000,1000,388,1000
scaffold414,21823,6365,21877,1000,342,1000,1000,347,1000
scaffold405,134732,43566,143992,1000,277,1000,1000,359,1000
scaffold416,6126,2021,7647,1000,264,1000,989,351,1000
scaffold417,137737,48722,140470,1000,344,1000,1000,208,1000
scaffold418,40475,14765,43777,1000,371,1000,1000,443,1000
scaffold380,437167,138053,449423,1000,299,1000,1000,428,1000
scaffold413,207883,61442,225222,526,150,1000,1000,385,1000
scaffold415,209541,75920,213100,1000,369,1000,1000,249,1000
scaffold422,505,114,505,505,114,505,505,114,505
scaffold377,945029,323869,966905,1000,466,1000,1000,385,1000
scaffold421,15409,3993,17339,1000,265,1000,1000,198,1000
scaffold424,1318,336,1318,1000,262,1000,1000,261,1000
scaffold426,316,89,369,316,89,369,316,89,369
scaffold423,79080,28909,79213,1000,312,1000,1000,226,1000
scaffold425,7424,1940,7511,1000,292,1000,1000,241,1000
scaffold420,21077,7758,23802,1000,401,1000,1000,294,1000
scaffold383,662875,219548,677527,1000,419,1000,1000,286,1000
scaffold409,1511257,539048,1530036,1000,261,1000,1000,262,1000
scaffold432,917,310,917,917,310,917,917,310,917
scaffold316,1932500,675062,1963696,1000,190,1000,1000,261,1000
scaffold429,73972,23031,77648,1000,310,1000,1000,282,1000
scaffold435,1576,433,1576,1000,263,1000,1000,302,1000
scaffold436,1368,367,1368,1000,239,1000,1000,292,1000
scaffold434,17237,7721,25326,384,148,1000,1000,509,1000
scaffold408,252321,81758,274974,898,241,1000,1000,390,1000
scaffold360,1081461,378659,1108342,1000,364,1000,1000,268,1000
scaffold440,4504,1111,4504,1000,225,1000,1000,226,1000
scaffold431,14111,5807,17122,1000,259,1000,1000,429,1000
scaffold442,549,147,549,549,147,549,549,147,549
scaffold402,886167,326006,896427,1000,309,1000,1000,369,1000
scaffold444,1004,160,1004,1000,160,1000,1000,159,1000
scaffold441,10007,4324,10318,1000,435,1000,689,374,1000
scaffold446,381,205,381,381,205,381,381,205,381
scaffold419,93770,27358,104448,1000,272,1000,1000,264,1000
scaffold448,34047,13690,35182,1000,516,1000,1000,592,1000
scaffold427,485234,158494,489638,1000,353,1000,1000,371,1000
scaffold450,265,101,371,265,101,371,265,101,371
scaffold430,41375,16683,48566,659,201,1000,1000,280,1000
scaffold449,20761,7198,20779,1000,360,1000,1000,323,1000
scaffold453,6539,1926,6610,1000,306,1000,1000,286,1000
scaffold454,3087,1065,3087,1000,357,1000,1000,294,1000
scaffold455,1592,411,1592,1000,266,1000,1000,294,1000
scaffold452,21894,9896,22046,1000,400,1000,1000,436,1000
scaffold457,5617,1918,5617,1000,554,1000,1000,315,1000
scaffold458,398,110,398,398,110,398,398,110,398
scaffold308,1099375,372541,1119600,1000,184,1000,1000,267,1000
scaffold460,3052,754,3143,1000,293,1000,1000,252,1000
scaffold372,1281863,444200,1298333,1000,406,1000,1000,282,1000
scaffold443,8584,2649,8605,1000,279,1000,1000,251,1000
scaffold447,110417,34249,119580,1000,302,1000,1000,429,1000
scaffold462,52447,20355,60227,1000,245,1000,163,73,1000
scaffold445,624875,209948,635498,1000,591,1000,1000,309,1000
scaffold461,74053,25855,75146,1000,509,1000,1000,214,1000
scaffold351,1523283,526143,1554419,1000,274,1000,632,158,1000
scaffold467,15331,6186,21392,390,118,1000,354,142,1000
scaffold451,72539,18326,78228,1000,421,1000,1000,224,1000
scaffold470,444,118,444,444,118,444,444,118,444
scaffold471,3964,1093,4760,874,199,1000,1000,281,1000
scaffold463,95702,32679,99986,1000,346,1000,1000,424,1000
scaffold473,6142,1504,6248,939,206,1000,1000,296,1000
scaffold474,10882,2568,10882,1000,242,1000,1000,217,1000
scaffold475,1174,328,1174,1000,273,1000,1000,302,1000
scaffold468,18305,6331,19022,1000,377,1000,1000,324,1000
scaffold459,224002,73813,230688,1000,267,1000,1000,381,1000
scaffold433,457106,149782,472938,1000,304,1000,1000,303,1000
scaffold438,1031299,394909,1042139,740,158,1000,1000,387,1000
scaffold480,529,129,529,529,129,529,529,129,529
scaffold481,348,58,348,348,58,348,348,58,348
scaffold482,458,194,846,458,194,846,458,194,846
scaffold428,224870,70012,245346,1000,508,1000,1000,331,1000
scaffold479,16119,4500,17019,1000,230,1000,1000,468,1000
